permit_id,permit_num,revision_num,permit_type_id,application_date,issued_date,completed_date,est_const_cost,description,dwelling_units_created,dwelling_units_lost,ward_id,structure_type_id,work_type_id,status_id,builder_id,address_id,address_id,street_num,postal,street_id,,,,,,,
25941,23 205773 TPS,0,22,2023-09-22,2023-09-27,NULL,NULL,ERECT TWO TEMPORARY TENTS AND ONE TEMP STRUCTURE FOR ILC23 EVENT:  SET-UP 27 SEP 2023; TEAR DOWN 3 OCT. 2023.  LAST YEAR'S PERMIT 22 207669 TPS 00 TS,0,0,38970,124,90,32,NULL,40,40,100,M5H,77,,,,,,,
26321,21 154420 DRN,0,8,2021-05-13,2022-02-03,NULL,NULL,"Drain - Replacement of the existing parking slab waterproofing, upgrades to existing infrastructure for site servicing, new security bollards on Osgoode Lane and the repaving of Osgoode Laneway, hard and soft landscaping, new reflecting pond and supporting water circulation equipment, new Teaching Lodge, plinths for the installation of sculpture, polished stainless-steel Metis Voyageur Canoe, various Muntz metal guards, railings, and signage.",0,0,38970,120,18,21,NULL,40,40,100,M5H,77,,,,,,,
26825,23 202184 TPS,0,22,2023-09-14,2023-10-18,NULL,NULL,"Proposal to erect one outdoor shipping container for art display/installation, event 'Nuit Blance'.Total size of the installation at its largest is 44' x 14'",0,0,38970,120,90,32,NULL,40,40,100,M5H,77,,,,,,,
26830,25 233244 BLD,0,2,2025-09-30,NULL,NULL,10000.00,Proposed replacement of existing condensing units on podium deck roof servicing council chambers bridges and lobby. Installation of new fan coil units at 3C level lobby.,0,0,38970,118,84,5,NULL,40,40,100,M5H,77,,,,,,,
27059,10 188680 FSU,0,9,2010-10-05,NULL,NULL,NULL,"FS - Sprinkler Shop Drawing - This is for the Nathan Phillips Square revitalization project. The work is to include a new bike storage area below grade, a new information kiosk, a new restaurant with greater than 300 seats, a new theatre, a renovation to the elevated walkway and a peace garden. Also please refer to folder no. 10 167186 BLD.",0,0,38970,120,19,6,NULL,40,40,100,M5H,77,,,,,,,
27158,24 200190 TPS,0,22,2024-08-18,2024-08-22,NULL,NULL,This ramp will be temporarily installed on 08/23/2024 and removed on 08/25/2024. BUILDING TO INSTALL RUNWAY FROM STAGE OUTWARD AND INSTALL A TOTAL OF 8 PANELS. SEE ENGINEERED DRAWINGS ATTACHED,0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
27168,13 140342 BLD,0,2,2013-03-26,2013-04-03,NULL,50000.00,Proposal for interior alterations to the old mail room in the basement level of city hall. The room is vacant and located at the north end between the two towers.,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
27846,25 149267 BLD,0,2,2025-04-25,2025-07-28,NULL,1433000.00,"Proposal for Interior Renovation in Toronto City Hall - Committee Rooms 1 and 2 - AV, IT, Furniture layout, Door Widening, Automatic Door Operators, Carpeting/Flooring, Glass Gate and Signage.",0,0,38970,118,67,32,NULL,40,40,100,M5H,77,,,,,,,
3681,25 170490 BLD,0,2,2025-06-03,2025-06-04,NULL,400000.00,"Proposed interior alterations to existing sports fitness centre on 11th floor - Cambridge Club Lounge""",0,0,39790,53,67,32,NULL,41,41,100,M5H,82,,,,,,,
25217,25 170490 PLB,0,16,2025-06-03,2025-06-09,NULL,NULL,"Plumbing  - Proposed interior alterations to existing sports fitness centre on 11th floor - Cambridge Club Lounge""",0,0,39790,53,21,21,NULL,41,41,100,M5H,82,,,,,,,
930,17 274146 BLD,1,2,2018-05-18,2018-06-22,NULL,0.00,"REVISION - increase the area of workProposed interior alterations to lobby floor, new floors, ceilings, interior partitions and demotion of existing decorative stair in existing *Royal York Hotel*.",0,0,40123,107,67,44,NULL,42,42,100,M5J,32,,,,,,,
1010,15 139281 FSU,0,9,2015-04-10,2015-04-28,NULL,686995.00,"Proposal to replace old sprinkler system with new system in existing hotel - Royal York Hotel""",0,0,40123,107,118,32,NULL,42,42,100,M5J,32,,,,,,,
3659,23 177925 HVA,2,10,2024-09-27,2024-11-12,NULL,NULL,"Revision 02 - Change to Control Valve schedule which removes all previously noted supervisory valves.----------------------------------------------------------------------REVISION - New, metal clad, exterior chimney to be installed on North side of building. Minor adjustment to shaft wall locations.HVAC - Proposed renovations to existing basement mechanical room SB-Level.  New interior partitions for emergency generator room.  Renovations to existing low mechanical penthouse.  Penthouse to be enlarged to accommodate new mechanical equipment.",0,0,40123,107,20,44,NULL,42,42,100,M5J,32,,,,,,,
5717,23 177925 BLD,1,2,2024-06-11,2024-07-29,NULL,0.00,"REVISION - New, metal clad, exterior chimney to be installed on North side of building. Minor adjustment to shaft wall locations.Proposed renovations to existing basement mechanical room SB-Level.  New interior partitions for emergency generator room.  Renovations to existing low mechanical penthouse.  Penthouse to be enlarged to accommodate new mechanical equipment.",0,0,40123,107,73,44,NULL,42,42,100,M5J,32,,,,,,,
8353,17 212884 FSU,0,9,2017-08-08,2017-09-07,NULL,8400.00,Modify existing sprinkler system for model suites on 15th floor,0,0,40123,107,118,32,NULL,42,42,100,M5J,32,,,,,,,
10483,24 213658 BLD,0,2,2024-09-16,2024-11-12,NULL,1283000.00,"Proposed rehabilitation of the Royal York Hotel's Steam Tunnel along York Street, the west side of the building. Work includes replacement of service tunnel wall, repair to concrete encasement of steel members, and other incidental work.",0,0,40123,107,67,32,NULL,42,42,100,M5J,32,,,,,,,
14976,22 184062 HVA,0,10,2022-07-29,2022-09-26,NULL,NULL,HVAC - Fuel oil systems and storage room demolition,0,0,40123,107,20,32,NULL,42,42,100,M5J,32,,,,,,,
16734,22 181710 BLD,0,2,2022-07-25,2022-08-25,NULL,750000.00,"Replacing the fire pumps, reworking the fire protection headers in the basement, modifying the fire alarm to suit, and replacing the entering water meter and backflow preventer assembly.",0,0,40123,107,84,32,NULL,42,42,100,M5J,32,,,,,,,
18237,14 204101 FSU,0,9,2014-08-11,2014-09-11,NULL,560000.00,"Proposal to remove old plastic sprinkler pipes and replace with new steel pipes on floors 1, 2, 9, & 10 in existing hotel - Royal York Hotel""",0,0,40123,107,118,21,NULL,42,42,100,M5J,32,,,,,,,
19021,17 137218 BLD,0,2,2017-03-31,2017-04-18,NULL,65000.00,Proposal to construct 2 mock-up suites on the 15th floor plus adjacent corresponding 3 bays' corridors.,0,0,40123,107,67,21,NULL,42,42,100,M5J,32,,,,,,,
19516,22 184062 BLD,0,2,2022-07-29,2022-09-26,NULL,150000.00,"Proposal for interior alterations to demolish the existing fuel oil systems & storage rooms located at the sub-basement level for expansion of the mechanical room areas for storage tanks, valve controls, pumps & future generators.  No exterior work.  Demolition work restricted to one floor only.  [Fairmont Royal York hotel]",0,0,40123,107,67,32,NULL,42,42,100,M5J,32,,,,,,,
22605,17 137218 HVA,0,10,2017-03-31,2017-04-27,NULL,NULL,HVAC - Proposal to construct 2 mock-up suites on the 15th floor plus adjacent corresponding 3 bays' corridors.,0,0,40123,107,20,21,NULL,42,42,100,M5J,32,,,,,,,
22710,22 226903 MSA,0,10,2022-11-07,2022-12-07,NULL,4000000.00,Demolition of existing MEP work and installation of modern new replacment MEP for better energy efficiency.,0,0,40123,107,87,21,NULL,42,42,100,M5J,32,,,,,,,
24220,23 146081 PSA,0,16,2023-05-15,2023-07-04,NULL,1000000.00,Demolition of existing MEP work and installation of modern new replacment MEP for better energy efficiency.,0,0,40123,107,88,21,NULL,42,42,100,M5J,32,,,,,,,
24662,23 177925 PLB,1,16,2025-02-20,2025-03-27,NULL,NULL,Plumbing Revision 01 - Revised Gas schematics and plumbing venting.  Revised floor drains.  Revised HVAC supply and ducting layouts. ----------------------------------------------------------------------------Plumbing  - Proposed renovations to existing basement mechanical room SB-Level.  New interior partitions for emergency generator room.  Renovations to existing low mechanical penthouse.  Penthouse to be enlarged to accommodate new mechanical equipment.,0,0,40123,107,21,44,NULL,42,42,100,M5J,32,,,,,,,
26238,23 177346 MSA,0,10,2023-07-20,2023-08-08,NULL,650000.00,Replacement of one existing ventilation supply air unit that is at the end of functional life. Like for like capacity and function.,0,0,40123,107,55,32,NULL,42,42,100,M5J,32,,,,,,,
26371,14 255233 BLD,0,2,2014-11-21,2014-12-05,NULL,1400000.00,Proposal for a new underground connection to the PATH system under York St from the sub-basement level of the Royal York Hotel. The construction will be the first phase of a more extensive renovation within the Hotel which will provide a pedestrian link from the NW PATH to the existing PATH network at the east end of the Hotel at the Royal Bank Plaza. This will provide a weather-protected pathway from the west end of Union Station and Metrolink to the east PATH network.,0,0,40123,109,111,32,NULL,42,42,100,M5J,32,,,,,,,
26744,23 198622 TPS,0,22,2023-09-06,2023-09-07,NULL,NULL,INSTALLATION OF TEMPORARY TRUSS STRUCTURE TO SUPPORT BANNER FOR TIFF REDCARPET EVENTSEP 10 2023 ONLY,0,0,40123,120,124,32,NULL,42,42,100,M5J,32,,,,,,,
940,24 131359 BLD,0,2,2024-04-02,2024-04-30,NULL,1000000.00,"Proposal for interior alterations to existing retail unit 04, located on the ground level, for new retail tenant - 'Burberry'.  (Convenience address is 100 Bloor St W.)",0,0,42413,162,67,21,NULL,43,43,100,M5S,9,,,,,,,
4564,24 131359 HVA,0,10,2024-04-02,2024-04-30,NULL,NULL,HVAC - Interior alterations to retail in Unit 4 - Burberry,0,0,42413,162,20,21,NULL,43,43,100,M5S,9,,,,,,,
8772,01 121320 FSU,0,9,2001-03-23,2002-10-17,NULL,0.00,Provide shop drawings for sprinker system related to BPA:  00-151924,0,0,42413,110,118,32,NULL,43,43,100,M5S,9,,,,,,,
28,25 128740 PLB,0,16,2025-03-13,2025-03-18,NULL,NULL,Plumbing  - Permian industries renovation and expansion,0,0,40141,118,21,21,NULL,44,44,100,M5X,56,,,,,,,
83,24 242270 HVA,0,10,2024-11-22,2024-12-12,NULL,NULL,HVAC - Proposal for interior alterations on 47th floor.,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
95,97 020650 HVA,0,10,1997-08-21,1997-08-29,NULL,NULL,HVAC ALTERATIONS ON LEVEL B1 COST INCL: 402463 BP,0,0,40141,202,131,32,NULL,44,44,100,M5X,56,,,,,,,
783,23 163229 FSU,0,9,2023-06-19,2023-06-22,NULL,23000.00,Installation 1 double-door mag lock on the elevator lobby door.,0,0,40141,118,36,21,NULL,44,44,100,M5X,56,,,,,,,
796,22 158586 HVA,0,10,2022-06-08,2022-07-06,NULL,NULL,HVAC - Proposal for interior alterations for new office space in unit 5830.,0,0,40141,118,20,21,NULL,44,44,100,M5X,56,,,,,,,
806,19 234893 BLD,0,2,2019-10-10,2019-10-11,NULL,5000.00,"Proposed Interior Alterations to existing SZECHUAN EXPRESS"" in the Food Court Unit FC106.""",0,0,40141,162,67,21,NULL,44,44,100,M5X,56,,,,,,,
1072,15 132076 FSU,0,9,2015-03-25,2015-04-22,NULL,50000.00,Proposal to install a total of 10 mag locks (including 3 double mag locks) on the 52nd floor of existing office building (in connection to BLD 15 114182).,0,0,40141,118,36,32,NULL,44,44,100,M5X,56,,,,,,,
1259,25 127994 BLD,0,2,2025-03-12,2025-04-10,NULL,1000000.00,Proposal for interior alterations for retail store,0,0,40141,162,67,21,NULL,44,44,100,M5X,56,,,,,,,
1977,06 184913 HVA,0,10,2006-10-18,2006-10-26,NULL,NULL,HVAC - Proposal to remove and reconstruct a portion of existing mechanical penthouse with the addition of 2 new chillers.,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
2248,25 219154 PLB,0,16,2025-09-02,NULL,NULL,NULL,Plumbing  - Interior alterations to the 59th vacant floor,0,0,40141,118,21,26,NULL,44,44,100,M5X,56,,,,,,,
2535,24 144744 FSU,0,9,2024-05-06,2024-05-08,NULL,65000.00,Installation of 3 double and 5 single electromagnetic locking devices on the 6th floor,0,0,40141,118,36,21,NULL,44,44,100,M5X,56,,,,,,,
2889,25 192458 HVA,0,10,2025-07-11,2025-08-05,NULL,NULL,HVAC - Interior alteration for a restaurant without seating.,0,0,40141,159,20,32,NULL,44,44,100,M5X,56,,,,,,,
3076,24 243581 HVA,0,10,2024-11-26,2024-12-04,NULL,NULL,"HVAC - Proposed interior alterations of an existing suite including, minor architectural, plumbing, HVAC and electrical work - (Steve Madden)",0,0,40141,162,20,21,NULL,44,44,100,M5X,56,,,,,,,
3573,13 121367 BLD,0,2,2013-02-19,2013-03-01,NULL,50000.00,"Proposal for interior alterations to the 72nd floor to create a new shower room - Tenant is Xstrata Copper""",0,0,40141,118,67,32,NULL,44,44,100,M5X,56,,,,,,,
3625,19 125347 FSU,0,9,2019-03-13,2019-03-18,NULL,37782.00,install mag lock on 49th floor UNIT 49400,0,0,40141,118,36,32,NULL,44,44,100,M5X,56,,,,,,,
3863,15 117602 PLB,0,16,2015-02-13,2015-04-13,NULL,NULL,"Plumbing  - Interior alterations to existing office space on Level B2.  Tenant - BMO Financial Group"".""",0,0,40141,118,21,32,NULL,44,44,100,M5X,56,,,,,,,
4424,15 121463 FSU,0,9,2015-02-25,2015-03-19,NULL,2000.00,Installtion of electromagnetic lock on the 63 floor First Canadian Place,0,0,40141,118,36,21,NULL,44,44,100,M5X,56,,,,,,,
5000,13 121367 PLB,0,16,2013-02-19,2013-03-14,NULL,NULL,"Plumbing  - Proposal for interior alterations to the 72nd floor to create a new shower room - Tenant is Xstrata Copper""",0,0,40141,118,21,32,NULL,44,44,100,M5X,56,,,,,,,
5486,24 168224 PLB,0,16,2024-06-21,2024-07-03,NULL,NULL,Plumbing  - Proposed interior alterations of a new showroom retail. Unit MZ0101.,0,0,40141,109,21,21,NULL,44,44,100,M5X,56,,,,,,,
6223,24 106425 HVA,0,10,2024-01-19,2024-02-22,NULL,NULL,HVAC - Proposal for interior alterations including demolition of partitions and construction of new.,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
6402,25 164145 PLB,0,16,2025-05-23,2025-06-20,NULL,NULL,Plumbing  - Proposed interior alterations inlcluding demolition of existing partitions and construction of new partitions.,0,0,40141,118,21,21,NULL,44,44,100,M5X,56,,,,,,,
6512,97 023905 HVA,0,10,1997-11-07,1997-11-19,NULL,NULL,INSTALL HVAC - AIRCONDITIONING AND DUCTWORK FOR OFFICE PURPOSE ON PORTION OF 35TH FLOOR . TENANT: STATE STREET BANK COST INCLUDED IN BP404642 (W5)/SP,0,0,40141,202,131,32,NULL,44,44,100,M5X,56,,,,,,,
6549,16 188438 BLD,0,2,2016-07-11,2016-07-13,NULL,1250000.00,"Proposal to convert the existing room at the mezzanine level to a new UPS Room, scope of work includes a new door and frame, modify existing operations room and mechanical in the existing office building.",0,0,40141,118,67,32,NULL,44,44,100,M5X,56,,,,,,,
6822,25 113147 HVA,0,10,2025-02-05,2025-02-21,NULL,NULL,HVAC - INTERIOR ALTERATIONS WITH MECHANICAL AND ELECTRICAL WORK TO SUIT NEW LAYOUT IN SUITE 5010.,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
6858,25 144717 BLD,0,2,2025-04-15,2025-04-17,NULL,50000.00,Landlord's work on Floor 58.,0,0,40141,118,67,21,NULL,44,44,100,M5X,56,,,,,,,
7017,25 113147 FSU,0,9,2025-02-21,NULL,NULL,NULL,FS - Sprinkler Shop Drawing - INTERIOR ALTERATIONS WITH MECHANICAL AND ELECTRICAL WORK TO SUIT NEW LAYOUT IN SUITE 5010.,0,0,40141,118,19,6,NULL,44,44,100,M5X,56,,,,,,,
7052,24 103062 BLD,0,2,2024-01-09,2024-01-24,NULL,754950.00,"Localized concrete repairs at 100 King Street West, Toronto, Loading Dock Turntable to address deterioration.",0,0,40141,118,84,32,NULL,44,44,100,M5X,56,,,,,,,
7280,25 219154 HVA,0,10,2025-09-02,NULL,NULL,NULL,HVAC - Interior alterations to the 59th vacant floor,0,0,40141,118,20,47,NULL,44,44,100,M5X,56,,,,,,,
7418,14 148527 FSU,0,9,2014-04-29,2014-05-30,NULL,10000.00,To install a 8 electromagnetic locks,0,0,40141,118,36,21,NULL,44,44,100,M5X,56,,,,,,,
7518,05 181183 HVA,0,10,2005-09-16,2005-09-21,NULL,NULL,HVAC - Interior alterations to offices on 29th floor - Interior Alterations,0,0,40141,118,20,21,NULL,44,44,100,M5X,56,,,,,,,
7605,07 269554 HVA,0,10,2007-10-12,2007-10-22,NULL,NULL,HVAC - Minor interior alterations to exisitng office on the 23rd floor.  First Canadian Place,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
8127,05 162384 HVA,0,10,2005-07-21,2005-08-05,NULL,NULL,HVAC - To make interior alterations on the 57th floor. - Interior Alterations,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
8322,25 156304 FSU,0,9,2025-05-08,2025-05-20,NULL,7000.00,PROPOSAL TO INSTALL SEVEN (7) MAGLOCKS ON 60TH FLOOR,0,0,40141,118,36,21,NULL,44,44,100,M5X,56,,,,,,,
8457,22 236657 HVA,0,10,2022-12-06,2023-01-05,NULL,NULL,"HVAC - Proposed interior alterations to existing Starbucks. Work to include electrical, mechanical, and plumbing.",0,0,40141,159,20,21,NULL,44,44,100,M5X,56,,,,,,,
8524,24 242270 BLD,1,2,2024-12-13,2024-12-20,NULL,0.00,"REVISION01: scope has changed to remove the new demising wall from scope of work, and include the removal of reception desk millwork in Area 4701Proposal for interior alterations on 47th floor.",0,0,40141,118,67,44,NULL,44,44,100,M5X,56,,,,,,,
8545,03 107778 HVA,0,10,2003-02-12,2003-05-07,NULL,NULL,HVAC - alter existing,0,0,40141,118,20,32,NULL,44,44,100,M5X,56,,,,,,,
8749,25 192458 PLB,0,16,2025-07-11,2025-08-05,NULL,NULL,Plumbing  - Interior alteration for a restaurant without seating.,0,0,40141,159,21,32,NULL,44,44,100,M5X,56,,,,,,,
8855,17 110193 BLD,0,2,2017-01-27,2017-02-01,NULL,10000.00,"Proposal for interior alterations to existing office space on 50th floor - FIS Global""",0,0,40141,118,67,32,NULL,44,44,100,M5X,56,,,,,,,
9096,16 188438 HVA,0,10,2016-07-11,2016-08-03,NULL,NULL,"HVAC - Proposal to convert the existing room at the mezzanine level to a new UPS Room, scope of work includes a new door and frame, modify existing operations room and mechanical in the existing office building.",0,0,40141,118,20,21,NULL,44,44,100,M5X,56,,,,,,,
9256,00 361328 HVA,0,10,2000-12-12,2001-01-15,NULL,0.00,"Alter existing h.v.a.c. system on portion of the 57th floor office.                              Tenant:  Connor, Clark & Lunn    cost incl. 361324",0,0,40141,118,64,21,NULL,44,44,100,M5X,56,,,,,,,
9439,10 154642 MSA,0,10,2010-04-19,2010-04-26,NULL,1000000.00,Installation of six(6) new chillers within the chiller plant located on Level B3 within First Canadian Place.,0,0,40141,110,10,21,NULL,44,44,100,M5X,56,,,,,,,
9743,25 183580 BLD,0,2,2025-06-25,2025-06-27,NULL,100000.00,Proposal to construct interior alterations to portion of existing office.,0,0,40141,118,67,21,NULL,44,44,100,M5X,56,,,,,,,
9859,25 122618 BLD,0,2,2025-02-27,2025-03-20,NULL,250000.00,"ESCALATOR INFILL FOR BROOKFIELD PROPERIES, CONCOURSE + UPPER LEVEL",0,0,40141,162,67,21,NULL,44,44,100,M5X,56,,,,,,,
10148,22 158586 PLB,0,16,2022-06-08,2022-07-06,NULL,NULL,Plumbing  - Proposal for interior alterations for new office space in unit 5830.,0,0,40141,118,21,21,NULL,44,44,100,M5X,56,,,,,,,
